"ID_LogUnit","AGB","MAP","RainSeas","BulkDens","AreaLogUnit"
"GRC332",366.96878885,3363.66666666667,48,1.21,273.37348
"GRC333",331.595227925,3365,48,1.21,449.84749
"GRC334",343.25721072,3387.2,48,1.21,405.60967
"GRC335",350.5393447,3398,48,1.21,250.47509
"GRC336",345.369100233333,3421.2,48,1.21,348.49913
"GRC337",338.337312475,3411,48,1.21,342.51854
"GRC338",339.425225,3419.83333333333,47.6666666666667,1.21,434.8832
"GRC339",367.403610766667,3437,47,1.21,290.79999
"GRC340",370.547208575,3419,47,1.21,377.72495
"GRC341",347.182000425,3426.4,47.2,1.21,503.77755
"GRC342",352.263700766667,3446.25,47,1.21,546.04047
"GRC343",331.11701434,3463.8,47,1.21,454.7839
"HKO050",355.577669,3546.25,50,1.21,324.54806
"HKO054",325.5715563,3559.5,49,1.21,208.6002
"HKO089",344.600790333333,3479.75,51,1.21,274.76975
"HKO093",344.912972333333,3443.25,51,1.21,305.4282
"IMP368",359.1559324,3214.16666666667,49,1.21,436.31154
"IMP369",366.99122966,3246.2,49,1.21,542.09822
"IMP370",368.20781326,3236.83333333333,48.3333333333333,1.21,485.39599
"IMP371",375.79529054,3240.42857142857,48.4285714285714,1.21,555.8748
"IMP372",369.93162654,3259.5,48.8333333333333,1.21,406.49751
"IMP373",352.08064692,3273.28571428571,48.4285714285714,1.21,523.97147
"IMP374",335.205853533333,3288.85714285714,48.1428571428571,1.21,565.25286
"IMP375",327.08195606,3304.83333333333,48,1.21,547.00425
"IMP376",315.775864233333,3312.2,48,1.21,526.16623
"IMP377",332.96363452,3329.42857142857,48,1.21,436.09676
"IMP378",262.73655825,3331.8,48,1.21,482.80195
"IMP379",322.3637471,3351.8,48,1.21,399.22006
"IMP380",329.55582954,3362.25,48,1.21,379.21374
"IMP381",279.6144439,3323.75,48,1.21,350.78053
"IMP382",316.017737175,3328.2,48,1.21,364.45358
"IMP383",344.4912679,3376,48,1.21,356.6221
"IMP384",357.68424152,3387,48,1.21,392.01041
"IMP385",312.52759115,3345.33333333333,48,1.21,274.45773
"IMP386",320.0207151,3355,47.5,1.21,319.25283
"IMP387",358.27363006,3365.66666666667,48,1.21,446.83351
"IMP388",356.953827383333,3393.2,47.4,1.21,484.12712
"IMP389",351.337947825,3407.33333333333,47,1.21,451.86965
"IMP390",318.248096775,3360.5,47.5,1.21,380.84751
"IMP391",352.369574383333,3386,47,1.21,543.82946
"KAM262",337.666240857143,3614.625,46,1.44,741.80746
"KAM263",354.3872915,3597.5,46,1.44,297.61435
"KAM264",357.275127666667,3585.2,46.6,1.44,378.38052
"KAM265",351.347892566667,3591.5,47,1.44,300.8318
"KAM266",345.58019328,3572.6,47,1.44,482.4183
"KAM267",347.360246675,3584.4,47,1.44,392.81502
"KAM268",349.104648433333,3559.5,47,1.21,336.9931
"KAM269",347.496768433333,3563.75,47,1.21,290.07202
"KAM270",346.2485545,3547.57142857143,47,1.21,460.52355
"KAM271",338.888986925,3564.5,47,1.44,381.81088
"KAM272",346.2445459,3577.8,46,1.44,334.0376
"KAM273",339.137946675,3590,46,1.44,506.89198
"KAM275",347.6656981,3562.57142857143,46.5714285714286,1.44,514.26991
"KAM276",353.55997454,3550.5,47,1.44,520.56452
"KAM277",330.622618,3543.5,47,1.21,480.88613
"KAM278",335.756461,3521.33333333333,47,1.21,348.33641
"KAM279",344.895313675,3533,47,1.21,307.33687
"KAM280",356.021947766667,3502.4,47.2,1.21,335.80627
"KAM281",348.28669272,3523.4,47,1.21,358.74558
"KAM282",342.767639866667,3499.66666666667,47.6666666666667,1.21,300.1283
"KAM283",340.9374552,3502.85714285714,47.8571428571429,1.21,511.02871
"KAM284",361.722481725,3484.25,48,1.21,345.26761
"KAM285",356.54728746,3465.66666666667,48,1.21,514.92232
"KAM286",349.78904598,3470,48,1.21,441.74059
"KAM287",343.955152333333,3489,47.25,1.21,380.37762
"KAM288",330.691523233333,3512,47,1.21,481.1365
"KAP043",333.42518926,3583.75,49,1.21,454.77711
"MAN430",355.33528535,3476,48,1.21,226.50573
"MAN431",350.7538139,3490.5,48.5,1.21,281.57822
"MAN432",346.175329,3471.33333333333,49,1.21,253.78964
"MAN433",340.07593335,3493.5,49,1.21,220.67026
"MAN434",344.346059,3477.6,49,1.21,335.44801
"MAN435",353.049644075,3462.66666666667,49,1.21,278.17004
"MAN436",356.829134533333,3459,49.2,1.21,418.67198
"MAN437",338.711667633333,3486.25,49,1.21,288.44071
"MAN438",350.247110716667,3491.75,49,1.21,583.30157
"MAN439",352.71796052,3511.4,49,1.21,470.35882
"MAN440",343.939426,3506,49,1.21,276.6674
"MAN441",351.836998825,3500.5,48.5,1.21,254.65338
"MAN442",364.3316385,3515,48,1.21,475.15946
"MAN443",356.7803918,3521.25,48.25,1.21,341.92669
"MAN444",350.276464075,3525.66666666667,48.6666666666667,1.21,258.89013
"MAN445",346.498068771429,3544.625,48,1.21,537.71363
"MAN446",342.3710008,3534.5,48,1.21,227.41384
"MAN447",368.715138433333,3536,48,1.21,264.96243
"MAN448",360.561397566667,3552.5,48,1.21,291.85007
"MAN449",381.0897621,3549,48,1.21,358.6491
"MAN450",356.0437581,3553.33333333333,48,1.21,240.68026
"MAN451",345.107192025,3561.5,47.25,1.21,428.42469
"MAN452",357.612086766667,3577.5,47,1.21,265.41627
"MAN453",366.4429008,3458,49,1.21,416.78865
"MAN454",355.698261675,3444.75,49.5,1.21,338.74012
"MAN455",358.332453133333,3447.33333333333,50,1.21,294.01514
"MAN456",363.8552071,3432,50,1.21,415.77784
"MAN457",375.98698175,3416.8,50,1.21,351.31852
"MAN458",371.7215728,3430.66666666667,49.3333333333333,1.21,367.48653
"MAN459",397.596935075,3410.8,49.2,1.21,356.84086
"MAN460",364.300772,3415,50,1.21,208.229
"MAN461",387.002899566667,3402,50,1.21,332.63059
"MAN462",385.692861666667,3383.33333333333,50,1.21,285.14762
"MAT289",356.78806944,3456.8,48,1.21,401.0429
"MAT290",344.4672059,3450.33333333333,48,1.21,394.77278
"MAT291",342.947703425,3434.2,48,1.21,513.65472
"MAT292",369.9519766,3447.5,48,1.21,484.73648
"MAT293",331.62821806,3421,48,1.21,462.04484
"MAT294",348.24524192,3426.6,48,1.21,485.96443
"MAT417",350.142684575,3483.625,48,1.21,549.13471
"MAT418",348.346626666667,3469.2,48,1.21,461.64306
"MAT419",360.2987585,3488.33333333333,48,1.21,472.08218
"MAT420",348.412266266667,3497.4,48,1.21,483.38709
"MAT421",336.0124609,3511.16666666667,47.8333333333333,1.21,522.02743
"MAT422",362.636766325,3517.6,48,1.21,392.63333
"MAT423",355.31356686,3531.4,47.2,1.21,504.96802
"MAT424",344.98483385,3556.33333333333,47,1.21,485.13202
"MAT425",351.92940834,3532.83333333333,48,1.21,540.53017
"MAT426",360.8307006,3543.83333333333,47.3333333333333,1.21,464.76255
"MAT427",353.153629766667,3560,47,1.21,372.96094
"MAT428",343.619134075,3581.75,47,1.21,465.05121
"MAT429",352.947037666667,3592.25,47,1.21,438.56539
"MAW757",332.83124385,3284.5,58,1.21,130.66495
"MAW758",347.43099285,3290,58,1.21,233.99613
"MAW759",340.3418583,3304,58,1.21,209.41372
"MAW760",348.5100537,3315,58,1.21,159.56758
"MAW762",330.295037325,3327,57,1.21,236.38678
"MAW763",352.0725787,3315.5,57,1.21,212.18671
"MAW764",352.607980366667,3301,57.3333333333333,1.21,276.33884
"MAW766",346.58282015,3306,57,1.21,257.81382
"MAW767",338.17458035,3319.75,57,1.21,264.95384
"MAW769",329.3511071,3306,57,1.21,220.34176
"MAW770",330.2082347,3304,57,1.21,179.08139
"MAW771",356.6538367,3315.5,56,1.21,132.88155
"PAI079",342.87578065,3537,50.5,1.21,248.10859
"PAI084",345.46917435,3528.33333333333,51,1.21,391.15895
"PAI085",338.8064431,3523,51,1.21,256.24899
"PAI104",344.809027766667,3505.33333333333,51.3333333333333,1.21,263.59496
"PAI107",358.9412458,3495.5,52,1.21,252.98697
"PAI108",344.880281566667,3496,52,1.21,213.0158
"PAI109",348.399827,3508.33333333333,52,1.21,233.77643
"PAI113",327.8043323,3536.75,51.5,1.21,276.56326
"PAI115",328.893473425,3548.66666666667,51,1.21,339.7763
"PAI116",340.7851665,3566.66666666667,51,1.21,217.33857
"PAI117",328.829664433333,3565.66666666667,51,1.21,269.34317
"PAI118",332.938653133333,3551.33333333333,51.3333333333333,1.21,215.43973
"PAI119",318.7056753,3554.5,51,1.21,163.92318
"PAI120",322.8468523,3537,52,1.21,168.67749
"PAI124",336.3571019,3491,53,1.21,337.20686
"PAI126",345.665138766667,3481.75,52.75,1.21,274.79473
"PAI176",345.449564325,3510.5,53,1.21,272.36609
"PAI179",338.30467035,3526,52.3333333333333,1.21,211.23622
"PAI180",361.910904,3528.66666666667,52,1.21,168.11335
"PAI181",322.08402826,3545.25,52,1.21,382.48441
"PAI182",322.9445813,3540.66666666667,52,1.21,191.11606
"PAI183",339.557375075,3539.5,52,1.21,312.44325
"PAI184",339.84013815,3535.5,53,1.21,199.15598
"PAI185",338.0998359,3547.33333333333,52,1.21,282.22609
"PAI186",345.68126065,3551,53,1.21,194.31862
"PAI187",330.3281507,3529,53,1.21,187.5577
"RAP175",333.0299533,3495.5,53,1.21,100.0696
"RAP177",347.6685997,3502.28571428571,53,1.21,205.11248
"RAP178",334.6892383,3507.33333333333,53,1.21,179.38915
"RAP188",342.40097785,3518.66666666667,53,1.21,188.1642
"RAP189",336.487474333333,3512,53,1.21,225.91296
"RAP190",327.28229665,3524,53,1.21,168.96931
"RAP191",331.8704047,3509,53,1.21,193.87782
"RAP192",346.3408558,3502,53,1.21,257.78998
"RAP193",331.7752065,3518.66666666667,53,1.21,191.69183
"RAP194",346.870466075,3487.5,54,1.21,324.86814
"RAP195",354.1104138,3488.6,53.2,1.21,317.48906
"RAP196",354.211311433333,3483,53,1.21,169.48616
"RAP218",338.0264325,3476,54,1.21,170.58336
"RAP219",326.831385666667,3482.5,54,1.21,262.66586
"RAP220",338.95326865,3488.5,54,1.21,241.83887
"RAP221",323.246197,3514,53.3333333333333,1.21,353.84509
"RAP222",334.85304885,3500.66666666667,54,1.21,288.72992
"RAP223",340.3391373,3492.33333333333,54,1.21,195.13666
"RAP224",331.7065263,3492,54,1.21,161.36067
"RAP227",287.1189847,3500,54,1.21,176.90192
"RAP228",328.9914147,3490.5,54.5,1.21,171.36384
"RAP229",325.160677,3489.33333333333,54.6666666666667,1.21,186.48754
"RAP230",318.03618654,3475.5,55.25,1.21,503.58419
"RAP231",320.5127204,3480.75,55,1.21,383.80402
"RAP254",294.025417,3501.875,54.625,1.21,532.59578
"RAP741",281.314216166667,3521.75,54.375,1.21,638.33491
"RAP742",291.634702566667,3507.75,54.5,1.21,308.12074
"RAP743",288.3535195,3505.16666666667,55,1.21,626.08413
"SAO503",317.34929662,3310.6,55.8,1.21,529.26687
"SAO504",327.407961283333,3297.66666666667,56,1.21,380.14575
"SAO505",322.24902686,3286,56.6,1.21,502.32175
"SAO506",326.871889,3278.6,57,1.21,347.09658
"SAO507",325.60871785,3255,57.6666666666667,1.21,267.99949
"SAO510",344.9817457,3279.75,56.5,1.21,303.90558
"SAO511",331.46678855,3260.42857142857,56.7142857142857,1.21,473.12318
"SAO512",328.1777202,3267.33333333333,57,1.21,287.57201
"SAO513",325.4678526,3250.8,57.2,1.21,434.1437
"SAO514",321.862986914286,3240.28571428571,57,1.21,528.10644
"SAO515",325.0640451,3279,56,1.21,270.69913
"SAO516",337.3314562,3296,55.5,1.21,477.3924
"SAO517",330.1591388,3275.25,55.75,1.21,262.64558
"SAO518",327.27284695,3259.75,56,1.21,384.49334
"SAO519",339.3493665,3249,56,1.21,220.05673
"SAO520",343.42811675,3237.8,56.2,1.21,482.50893
"SKA547",349.201702133333,3253,53.3333333333333,1.21,278.31339
"SKA548",357.17336655,3237.33333333333,53.3333333333333,1.21,498.01997
"SKA549",350.06576935,3222.5,54,1.21,273.27186
"SKA550",339.887066,3219,53.5,1.21,308.47063
"SKA551",334.4957947,3207.33333333333,53,1.21,229.96881
"SKA552",334.00057215,3188,53.6,1.21,397.81748
"SKA553",341.709222475,3190.2,54,1.21,412.58816
"SKA554",351.4830475,3232,54,1.21,216.33958
"SKA555",350.62468825,3211.33333333333,54,1.21,432.88166
"SKA556",349.222855,3185.33333333333,54,1.21,271.36131
"SKA557",351.989351333333,3227.66666666667,54,1.21,246.70916
"SKA558",351.21622774,3229.25,54.75,1.21,557.43484
"SKA559",342.6052197,3249,55,1.21,246.95977
"SKA560",338.74128835,3239,55,1.21,311.21822
"SKA561",352.926465116667,3226.6,55,1.21,385.16611
"SKA562",327.4107182,3227,56,1.21,246.77092
"SKA563",341.330142566667,3208.66666666667,54.6666666666667,1.21,254.18337
"SKA564",348.1837292,3190.66666666667,54.3333333333333,1.21,385.97527
"SKA565",331.669753425,3177.33333333333,54,1.21,241.80022
"SKA566",328.2174871,3165.66666666667,54.3333333333333,1.21,256.21965
"SKA567",327.440104,3166,54.6666666666667,1.21,202.80399
"SKA568",346.54907622,3205.6,55,1.21,411.27867
"SKA569",339.780981666667,3209.25,55,1.21,365.97714
"SKA570",335.90134865,3195,55,1.21,202.08703
"SKA571",350.143995633333,3210.33333333333,55.6666666666667,1.21,241.47613
"SKA572",340.1673137,3188.33333333333,56,1.21,190.28803
"SKA573",349.34694925,3197.5,56,1.21,378.71014
"SKA574",357.6609771,3216,56,1.21,272.32752
"SKA575",343.164732325,3208.66666666667,56,1.21,327.68034
"SKA576",357.950462,3198.25,56,1.21,334.24975
"SKA577",325.766930433333,3213.66666666667,56,1.21,280.70913
"SKA578",320.232721666667,3225.25,56.75,1.21,299.96431
"SKA579",328.095009575,3197,56,1.21,304.31087
"SKA580",355.6179075,3182.66666666667,57,1.21,303.99713
"SKA581",327.6458623,3200.33333333333,56.6666666666667,1.21,257.12084
"SKA582",322.323428925,3217,57,1.21,364.96437
"SKA583",333.367066866667,3211.66666666667,57,1.21,231.58826
"SKA584",334.35516135,3201.25,57,1.21,268.78789
"SKA585",351.386650433333,3191.75,57,1.21,367.09777
"SKA586",350.32429585,3181,57.3333333333333,1.21,310.63262
"SKA587",362.7892,3196.5,57.75,1.21,344.53063
"SKA588",356.18252385,3206,57,1.21,202.13653
"SKA589",320.3831367,3214,58,1.21,244.84779
"SKA591",342.965360566667,3180.5,56,1.21,362.82046
"SKA592",345.8044596,3173.14285714286,56.1428571428571,1.21,483.28999
"SKA593",351.48296915,3171.8,56.2,1.21,324.5785
"SKA594",357.56690265,3154,56.3333333333333,1.21,253.16444
"SKA595",327.203220533333,3193.66666666667,55,1.21,277.25833
"SKA596",333.287204,3181.5,55,1.21,188.14452
"SKA597",340.0723661,3178,55,1.21,195.97219
"SKA598",349.9530837,3184.25,55,1.21,335.675
"SKA599",326.1763727,3175,55,1.21,258.63864
"SKA600",346.102110616667,3170,55.3333333333333,1.21,381.18667
"SKA601",362.30772665,3155,55,1.21,213.9122
"SKA602",353.71860775,3156.75,56,1.21,326.74981
"SKA603",358.1384109,3144.66666666667,55.6666666666667,1.21,230.10665
"SKA604",354.430844,3144.33333333333,56,1.21,294.41906
"SKA605",344.7442485,3158,55,1.21,266.78625
"SKA606",361.989151175,3150,55,1.21,327.23771
"SKA607",387.68508,3140,55,1.21,255.76512
"SKA608",386.99819935,3124.66666666667,55,1.21,273.26734
"SKA609",355.487121425,3143.75,55,1.21,403.60686
"SKA610",340.29615765,3135,55.3333333333333,1.21,266.28795
"SMO086",335.513820533333,3506.2,51,1.21,334.91379
"SMO099",358.556402666667,3434.5,52,1.21,257.99999
"SMO100",356.142358433333,3445.66666666667,52,1.21,288.41538
"SMO101",351.38063,3462.5,51.25,1.21,344.47752
"SMO102",331.677517,3487,51.3333333333333,1.21,296.34587
"SMO103",336.2011499,3484.5,51.5,1.21,255.07559
"SMO105",349.8826017,3472,52,1.21,250.48676
"SMO131",340.60435014,3461.4,52,1.21,308.27042
"SMO132",344.019656866667,3452,52,1.21,299.84144
"SMO134",340.0145183,3439,53,1.21,153.61736
"SMO137",353.0299755,3429,53,1.21,234.24388
"SMO138",364.9059923,3413.66666666667,53,1.21,236.45683
"SMO139",337.501138866667,3426.66666666667,52.3333333333333,1.21,252.42069
"SMO140",338.54835265,3439.5,52,1.21,188.20935
"SMO141",347.2329307,3420,52,1.21,206.01398
"SMO142",354.64433965,3408.33333333333,52,1.21,242.25293
"SMO143",359.9462833,3425.33333333333,52,1.21,223.37713
"SMO144",344.26438535,3413.66666666667,52,1.21,257.76604
"SMO145",345.8365511,3396.66666666667,52,1.21,301.19811
"SMO146",345.138266233333,3399.33333333333,52,1.21,298.20815
"SMO149",345.887085,3389,52,1.21,327.87641
"SMO150",338.395977233333,3367,52,1.21,254.4223
"SMO151",330.86767572,3370.66666666667,52.3333333333333,1.21,417.10596
"SMO152",336.11276265,3363.5,53,1.21,206.35763
"SMO153",341.8835637,3377.33333333333,52.6666666666667,1.21,166.63222
"SMO154",345.98842065,3364.5,53,1.21,167.08866
"SMO155",346.9307518,3387.5,52.5,1.21,160.03945
"SMO156",334.034508333333,3397,53,1.21,287.6517
"SMO157",330.00790885,3375,53,1.21,266.56805
"SMO158",333.077091175,3377,53,1.21,372.24404
"SMO159",333.54980025,3376.57142857143,53.4285714285714,1.21,443.82318
"SMO160",340.147742,3389,53,1.21,221.58419
"SMO161",358.5670757,3411.75,53,1.21,243.24498
"CRB006",331.056369666667,2506.33333333333,35.6666666666667,1.29,254.04365
"CRB010",271.73858406,2532.75,35,1.29,417.56287
"CRB012",267.9062486,2532.4,35.2,1.29,386.4473
"CRB014",264.702442233333,2556.875,35,1.29,576.54644
"SPN001",259.80260185,2541.85714285714,35.1428571428571,1.29,579.70624
"SPN002",273.361863333333,2550,35,1.29,329.96679
"SPN003",281.86299934,2544.14285714286,35.2857142857143,1.29,528.10478
"SPN004",268.57358885,2536.2,35.6,1.29,534.43815
"SPN007",275.90321366,2520.71428571429,36,1.29,554.79072
"SPN008",273.781735616667,2530.71428571429,36,1.29,572.40662
"SPS001",287.500183766667,2491.33333333333,36,1.29,501.92319
"SPS002",271.3210435,2480.25,36.25,1.29,295.31896
"SPS003",280.54035646,2497.33333333333,36,1.29,457.58852
"SPS004",276.4747655,2489.66666666667,36,1.29,340.94635
"SPS005",273.638904716667,2483.4,36.4,1.29,523.40694
"SPS006",277.411339714286,2472.2,36.9,1.29,660.51564
"SPS007",290.996610075,2463.5,37,1.29,364.75055
"SPS008",280.8558405,2478.33333333333,37,1.29,240.68455
"SPS009",284.160239675,2479,37,1.29,347.35407
"SPS010",277.38054435,2489.33333333333,36,1.29,291.45679
"SPS011",276.59263385,2487,36.6666666666667,1.29,320.71747
"SPS013",272.10789325,2491.25,36.25,1.29,335.92734
"SPS014",284.052378433333,2489.66666666667,36.6666666666667,1.29,259.07003
"CKA001s1",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s2",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s3",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s4",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s5",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s6",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s7",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s8",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s9",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s10",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s11",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s12",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s13",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s14",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s15",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s16",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s17",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s18",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s19",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s20",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s21",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s22",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s23",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s24",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s25",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s26",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s27",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s28",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s29",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s30",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s31",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s32",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s33",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s34",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s35",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s36",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CKA001s37",340.229190237815,3136.03623188406,47.2826086956522,1.21,317.42201
"CPG001s1",323.538299792988,3575.65110246433,47.3878080415045,1.43,317.42201
"CPG001s2",323.538299792988,3575.65110246433,47.3878080415045,1.43,317.42201
"CPG001s3",323.538299792988,3575.65110246433,47.3878080415045,1.43,317.42201
"CPG001s4",323.538299792988,3575.65110246433,47.3878080415045,1.43,317.42201
"CPG001s5",323.538299792988,3575.65110246433,47.3878080415045,1.43,317.42201
"CPG001s6",323.538299792988,3575.65110246433,47.3878080415045,1.43,317.42201
"CPG001s7",323.538299792988,3575.65110246433,47.3878080415045,1.43,317.42201
"CPG001s8",323.538299792988,3575.65110246433,47.3878080415045,1.43,317.42201
"CPG001s9",323.538299792988,3575.65110246433,47.3878080415045,1.43,317.42201
"CPG001s10",323.538299792988,3575.65110246433,47.3878080415045,1.43,317.42201
"CPG001s11",323.538299792988,3575.65110246433,47.3878080415045,1.43,317.42201
